      Lon      Lat    Year   SID   PID    Px    Py Pheight   IID   PFT Age     Pos  Height  Boleht    Diam    CrownA   DensI     LAI     GPP   GPPns   GPPno   Cmass
    13.25    55.75    1803     0     2     1     2      10   214     4  80  0.3944  4.1717  2.0859  0.0187    0.4295  0.0010  1.5746  0.0001  0.0001  0.0001  0.0003
    13.25    55.75    1803     0     2     1     2      10   217     0  70  0.4028  3.6849  1.8424  0.0155    0.1916  0.0010  1.6692  0.0001  0.0001  0.0001  0.0002
    13.25    55.75    1803     0     2     1     2      10   218     4  70  0.5077  4.1461  2.0731  0.0185    0.4232  0.0050  1.6961  0.0005  0.0008  0.0008  0.0014
    13.25    55.75    1803     0     2     1     2      10   219     0  65  0.5824  4.8529  2.4265  0.0234    0.3698  0.0120  0.2647  0.0003  0.0004  0.0004  0.0052
    13.25    55.75    1803     0     2     1     2      10   220     1  65  0.5765  4.2490  2.1245  0.0192    0.2697  0.0020  0.0624  0.0000  0.0000  0.0000  0.0005
    13.25    55.75    1803     0     2     1     2      10   221     4  65  0.5858  6.4144  3.2072  0.0355    1.1999  0.1140  1.2517  0.0232  0.0352  0.0356  0.1564
    13.25    55.75    1803     0     2     1     2      10   224     1  60  0.9146  9.5374  4.7687  0.0643    1.8565  0.0510  2.5217  0.0990  0.1268  0.1430  0.3673
    13.25    55.75    1803     0     2     1     2      10   225     4  60  0.7884  7.1093  3.5547  0.0414    1.5340  0.1670  2.3679  0.1668  0.2357  0.2676  0.3667
    13.25    55.75    1803     0     2     1     2      10   227     0  55  0.9472  4.1234  2.0617  0.0175    0.2312  0.0180  0.0001  0.0000  0.0000  0.0000  0.0031
    13.25    55.75    1803     0     2     1     2      10   231     4  50  0.4734  3.9592  1.9796  0.0173    0.3791  0.0050  1.7259  0.0005  0.0007  0.0007  0.0012
    13.25    55.75    1803     0     2     1     2      10   234    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0000  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1803     0     2     1     2      10   236     4  40  0.1714  7.8816  3.9408  0.0483    1.9624  0.0160  3.2042  0.0128  0.0175  0.0177  0.0538
    13.25    55.75    1803     0     2     1     2      10   239     0  30  0.4453  3.2302  1.6151  0.0128    0.1399  0.0080  1.8546  0.0005  0.0006  0.0007  0.0011
    13.25    55.75    1803     0     2     1     2      10   241     0  25  0.7742  3.4962  1.7481  0.0144    0.1690  0.0110  1.5209  0.0007  0.0008  0.0008  0.0018
    13.25    55.75    1803     0     2     1     2      10   243     4  25  0.7719  3.6132  1.8066  0.0151    0.3047  0.1040  1.0046  0.0047  0.0071  0.0073  0.0151
    13.25    55.75    1803     0     2     1     2      10   246     0  15  0.4692  2.9128  1.4564  0.0109    0.1093  0.0050  1.9623  0.0003  0.0003  0.0003  0.0005
    13.25    55.75    1803     0     2     1     2      10   247     4  15  0.4031  2.9450  1.4725  0.0111    0.1870  0.0150  1.7312  0.0007  0.0010  0.0010  0.0012
    13.25    55.75    1803     0     2     1     2      10   248     0  10  0.9291  2.7753  1.3877  0.0102    0.0974  0.0070  1.1663  0.0002  0.0002  0.0002  0.0004
    13.25    55.75    1803     0     2     1     2      10   249     4  10  0.4653  2.9222  1.4611  0.0110    0.1836  0.0160  1.8862  0.0008  0.0011  0.0012  0.0012
    13.25    55.75    1803     0     2     1     2      10   250     0   5  0.3712  2.7731  1.3866  0.0102    0.0972  0.0050  2.6587  0.0003  0.0003  0.0004  0.0004
    13.25    55.75    1803     0     2     1     2      10   252     4   5  0.3944  2.6993  1.3496  0.0098    0.1519  0.0250  1.9902  0.0010  0.0014  0.0015  0.0014
    13.25    55.75    1803     0     3     2     2      20   144    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.2292  0.1039  0.1216  0.2009  0.0265
    13.25    55.75    1803     0     3     2     2      20   210     0  10  0.3149  6.0503  3.0252  0.0326    0.6262  0.0050  5.6833  0.0061  0.0067  0.0075  0.0089
    13.25    55.75    1803     0     3     2     2      20   212     4  10  0.5716  8.7110  4.3555  0.0561    2.4920  0.0320  5.2886  0.1163  0.1291  0.1567  0.1703
    13.25    55.75    1803     0     3     2     2      20   213     0   5  0.7884  4.9539  2.4770  0.0242    0.3885  0.0560  5.3162  0.0180  0.0193  0.0211  0.0503
    13.25    55.75    1803     0     3     2     2      20   214     1   5  0.0213  3.6901  1.8451  0.0156    0.1923  0.6340  3.1038  0.0509  0.0555  0.0601  0.1639
    13.25    55.75    1803     0     3     2     2      20   215     4   5  0.0158  5.9111  2.9555  0.0315    0.9872  0.5150  4.3815  0.5973  0.6545  0.9319  0.6441
    13.25    55.75    1803     0     3     2     2      20   216     5   5  0.0918  5.9853  2.9927  0.0321    1.0170  0.0120  3.9915  0.0114  0.0122  0.0138  0.0153
    13.25    55.75    1804     0     0     1     1       0    84     1 301  0.4211 39.0030 19.5015  0.5258   53.6287  0.0010  1.4704  0.0448  0.0552  0.0659  1.7112
    13.25    55.75    1804     0     0     1     1       0    85     1 301  0.6048 35.2576 17.6288  0.4522   42.1398  0.0020  1.7678  0.0803  0.0992  0.1173  2.2985
    13.25    55.75    1804     0     0     1     1       0    86     1 301  0.7634 26.2626 13.1313  0.2914   20.8556  0.0030  2.3246  0.0712  0.0881  0.1031  1.0830
    13.25    55.75    1804     0     0     1     1       0   139     0 221  0.9395  3.7672  1.8836  0.0161    0.2020  0.0020  0.3390  0.0001  0.0001  0.0001  0.0003
    13.25    55.75    1804     0     0     1     1       0   153    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0033  0.0014  0.0016  0.0022  0.0004
    13.25    55.75    1804     0     0     1     1       0   162     4 161  0.4693 17.3231  8.6615  0.1566   12.8682  0.0050  3.3961  0.0603  0.0765  0.0837  0.3509
    13.25    55.75    1804     0     0     1     1       0   172     4 131  0.4204 14.0944  7.0472  0.1151    7.8633  0.0040  0.9270  0.0033  0.0049  0.0049  0.1161
    13.25    55.75    1804     0     0     1     1       0   190     4  91  0.5583 14.2000  7.1000  0.1164    8.0047  0.0350  3.3419  0.1932  0.2473  0.2521  1.1316
    13.25    55.75    1804     0     0     1     1       0   204     4  61  0.3272 16.0182  8.0091  0.1393   10.6732  0.0170  4.7988  0.2151  0.2838  0.3152  0.8993
    13.25    55.75    1804     0     0     1     1       0   210     4  51  0.6996 14.3410  7.1705  0.1181    8.1957  0.0180  3.7202  0.1142  0.1457  0.1491  0.6092
    13.25    55.75    1804     0     0     1     1       0   213     1  46  0.7877  4.5321  2.2661  0.0210    0.3112  0.0010  0.0050  0.0000  0.0000  0.0000  0.0003
    13.25    55.75    1804     0     0     1     1       0   214     4  46  0.7647  6.8512  3.4256  0.0392    1.4043  0.1440  2.4581  0.0947  0.1251  0.1279  0.2775
    13.25    55.75    1804     0     0     1     1       0   216     0  41  0.0845  3.8824  1.9412  0.0168    0.2174  0.0130  0.0000  0.0000  0.0000  0.0000  0.0022
    13.25    55.75    1804     0     0     1     1       0   217     1  41  0.0923  5.2171  2.6086  0.0259    0.4346  0.0010  0.0008  0.0000  0.0000  0.0000  0.0005
    13.25    55.75    1804     0     0     1     1       0   218     4  41  0.0990 13.8975  6.9488  0.1127    7.6035  0.0160  5.1723  0.1524  0.2034  0.2290  0.4936
    13.25    55.75    1804     0     0     1     1       0   228     1  26  0.2148  3.4257  1.7128  0.0139    0.1610  0.0020  0.1419  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    1804     0     0     1     1       0   229     4  26  0.2067  8.0628  4.0314  0.0500    2.0718  0.0850  3.2927  0.1070  0.1386  0.1417  0.3151
    13.25    55.75    1804     0     0     1     1       0   233     0  16  0.8301  3.3600  1.6800  0.0135    0.1537  0.0060  1.7042  0.0004  0.0004  0.0005  0.0009
    13.25    55.75    1804     0     0     1     1       0   237     0  11  0.4317  2.9046  1.4523  0.0106    0.1042  0.0030  0.0155  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1804     0     0     1     1       0   239     0   6  0.8366  2.7806  1.3903  0.0102    0.0978  0.0010  1.7683  0.0000  0.0000  0.0001  0.0001
    13.25    55.75    1804     0     0     1     1       0   240     4   6  0.0302  4.2066  2.1033  0.0189    0.4381  0.0050  3.3771  0.0021  0.0027  0.0037  0.0018
    13.25    55.75    1804     0     0     1     1       0   241     0   1  0.0395  3.1838  1.5919  0.0125    0.1352  0.0090  4.3115  0.0004  0.0004  0.0005  0.0019
    13.25    55.75    1804     0     0     1     1       0   242     1   1  0.0124  3.2060  1.6030  0.0126    0.1374  0.0220  4.1592  0.0044  0.0056  0.0065  0.0046
    13.25    55.75    1804     0     0     1     1       0   243     4   1  0.9993  3.1945  1.5973  0.0126    0.2271  0.0790  3.0995  0.0147  0.0192  0.0293  0.0108
    13.25    55.75    1804     0     1     2     1      10   178    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.9057  0.1546  0.1798  0.1938  0.1137
    13.25    55.75    1804     0     1     2     1      10   211     4  16  0.3524  6.6356  3.3178  0.0374    1.3011  0.0010  4.2393  0.0009  0.0011  0.0020  0.0019
    13.25    55.75    1804     0     1     2     1      10   216     0   6  0.8890  4.2588  2.1294  0.0193    0.2707  0.0750  4.0673  0.0127  0.0142  0.0142  0.0338
    13.25    55.75    1804     0     1     2     1      10   217     1   6  0.9948  5.0268  2.5134  0.0247    0.4022  0.8410  4.4257  0.4547  0.5456  0.6066  0.7352
    13.25    55.75    1804     0     1     2     1      10   218     4   6  0.3359  5.3692  2.6846  0.0273    0.7847  0.7770  3.9075  0.4323  0.5222  0.9794  0.6817
    13.25    55.75    1804     0     1     2     1      10   219     5   6  0.5150  5.5755  2.7877  0.0288    0.8586  0.0120  3.5061  0.0066  0.0079  0.0120  0.0117
    13.25    55.75    1804     0     1     2     1      10   220     0   1  0.7801  3.3015  1.6507  0.0132    0.1474  0.0320  4.1123  0.0065  0.0081  0.0101  0.0069
    13.25    55.75    1804     0     1     2     1      10   221     1   1  0.7341  3.3015  1.6507  0.0132    0.1474  0.2580  4.0477  0.0520  0.0651  0.0809  0.0552
    13.25    55.75    1804     0     1     2     1      10   222     4   1  0.6532  3.3705  1.6852  0.0136    0.2581  0.3110  2.2912  0.0440  0.0534  0.0801  0.0408
    13.25    55.75    1804     0     1     2     1      10   223     5   1  0.6571  3.4255  1.7128  0.0139    0.2683  0.0080  2.2482  0.0012  0.0015  0.0022  0.0011
    13.25    55.75    1804     0     2     1     2      10    80     0 301  0.6921 30.7162 15.3581  0.3681   30.3167  0.0020  3.3703  0.0841  0.1057  0.1201  1.3531
    13.25    55.75    1804     0     2     1     2      10    81     1 301  0.0596 38.5685 19.2843  0.5171   52.2130  0.0040  1.4572  0.1709  0.2137  0.2548  6.5465
    13.25    55.75    1804     0     2     1     2      10    82     1 301  0.2646 37.7315 18.8658  0.5004   49.5477  0.0030  1.4218  0.1178  0.1463  0.1726  4.4994
    13.25    55.75    1804     0     2     1     2      10    86     4 301  0.4700 47.3226 23.6613  0.7017  141.8316  0.0020  2.1313  0.2351  0.3206  0.3899  7.3678
    13.25    55.75    1804     0     2     1     2      10   152     4 191  0.0535 16.8354  8.4177  0.1500   12.0200  0.0180  2.6664  0.1326  0.1757  0.1794  1.1173
    13.25    55.75    1804     0     2     1     2      10   164     4 166  0.2638 17.4272  8.7136  0.1580   13.0537  0.0150  2.5000  0.1167  0.1544  0.1582  1.0635
    13.25    55.75    1804     0     2     1     2      10   183     1 131  0.6261 12.8198  6.4099  0.0999    3.7622  0.0200  2.9855  0.0867  0.1040  0.1126  0.4519
    13.25    55.75    1804     0     2     1     2      10   214     4  81  0.3944  4.2140  2.1070  0.0190    0.4400  0.0010  1.5726  0.0001  0.0001  0.0002  0.0003
    13.25    55.75    1804     0     2     1     2      10   217     0  71  0.4028  3.7108  1.8554  0.0157    0.1948  0.0010  1.6617  0.0001  0.0001  0.0001  0.0002
    13.25    55.75    1804     0     2     1     2      10   218     4  71  0.5077  4.1852  2.0926  0.0188    0.4328  0.0050  1.7099  0.0006  0.0008  0.0008  0.0014
    13.25    55.75    1804     0     2     1     2      10   219     0  66  0.5824  4.8735  2.4368  0.0236    0.3736  0.0120  0.2710  0.0003  0.0004  0.0004  0.0053
    13.25    55.75    1804     0     2     1     2      10   220     1  66  0.5765  4.2490  2.1245  0.0193    0.2700  0.0020  0.0643  0.0000  0.0000  0.0000  0.0005
    13.25    55.75    1804     0     2     1     2      10   221     4  66  0.5858  6.4195  3.2097  0.0356    1.2022  0.1130  1.1908  0.0224  0.0330  0.0331  0.1552
    13.25    55.75    1804     0     2     1     2      10   224     1  61  0.9146  9.6882  4.8441  0.0658    1.9274  0.0510  2.6852  0.1095  0.1327  0.1456  0.3942
    13.25    55.75    1804     0     2     1     2      10   225     4  61  0.7884  7.3438  3.6719  0.0435    1.6576  0.1510  2.6716  0.1900  0.2470  0.2674  0.3821
    13.25    55.75    1804     0     2     1     2      10   227     0  56  0.9472  4.1234  2.0617  0.0175    0.2312  0.0180  0.0000  0.0000  0.0000  0.0000  0.0031
    13.25    55.75    1804     0     2     1     2      10   231     4  51  0.4734  4.0117  2.0059  0.0176    0.3912  0.0050  1.7224  0.0005  0.0007  0.0007  0.0012
    13.25    55.75    1804     0     2     1     2      10   234    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0000  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1804     0     2     1     2      10   236     4  41  0.1714  7.8816  3.9408  0.0483    1.9624  0.0160  2.9818  0.0106  0.0148  0.0149  0.0528
    13.25    55.75    1804     0     2     1     2      10   239     0  31  0.4453  3.2603  1.6302  0.0129    0.1430  0.0080  1.8538  0.0005  0.0006  0.0007  0.0011
    13.25    55.75    1804     0     2     1     2      10   241     0  26  0.7742  3.4964  1.7482  0.0144    0.1690  0.0110  1.4833  0.0006  0.0007  0.0007  0.0018
    13.25    55.75    1804     0     2     1     2      10   243     4  26  0.7719  3.6175  1.8088  0.0151    0.3056  0.1040  1.0371  0.0041  0.0061  0.0062  0.0156
    13.25    55.75    1804     0     2     1     2      10   246     0  16  0.4692  2.9440  1.4720  0.0111    0.1121  0.0050  1.9348  0.0003  0.0003  0.0003  0.0005
    13.25    55.75    1804     0     2     1     2      10   247     4  16  0.4031  3.0024  1.5012  0.0114    0.1958  0.0150  1.7125  0.0008  0.0010  0.0011  0.0013
    13.25    55.75    1804     0     2     1     2      10   248     0  11  0.9291  2.7425  1.3713  0.0100    0.0946  0.0070  1.1535  0.0002  0.0002  0.0002  0.0004
    13.25    55.75    1804     0     2     1     2      10   249     4  11  0.4653  2.9596  1.4798  0.0112    0.1892  0.0160  1.8979  0.0009  0.0012  0.0012  0.0013
    13.25    55.75    1804     0     2     1     2      10   250     0   6  0.3712  2.7731  1.3866  0.0102    0.0972  0.0050  2.5136  0.0003  0.0003  0.0003  0.0004
    13.25    55.75    1804     0     2     1     2      10   252     4   6  0.3944  2.7241  1.3621  0.0099    0.1552  0.0250  1.8975  0.0010  0.0014  0.0015  0.0014
    13.25    55.75    1804     0     2     1     2      10   253     0   1  0.4213  2.8834  1.4417  0.0108    0.1067  0.0040  3.8120  0.0003  0.0003  0.0004  0.0005
    13.25    55.75    1804     0     2     1     2      10   254     1   1  0.9314  2.8834  1.4417  0.0108    0.1067  0.0040  3.5154  0.0002  0.0003  0.0003  0.0005
    13.25    55.75    1804     0     2     1     2      10   255     4   1  0.4920  2.8200  1.4100  0.0104    0.1686  0.0380  2.6484  0.0021  0.0029  0.0030  0.0029
    13.25    55.75    1804     0     2     1     2      10   256     5   1  0.9374  2.8739  1.4370  0.0107    0.1764  0.0010  2.6756  0.0001  0.0001  0.0001  0.0001
    13.25    55.75    1804     0     3     2     2      20   144    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.5364  0.1665  0.1907  0.2768  0.0642
    13.25    55.75    1804     0     3     2     2      20   210     0  11  0.3149  6.3048  3.1524  0.0346    0.6909  0.0050  5.7276  0.0044  0.0049  0.0053  0.0102
    13.25    55.75    1804     0     3     2     2      20   212     4  11  0.5716  9.2036  4.6018  0.0609    2.8418  0.0290  5.3831  0.1033  0.1307  0.1567  0.1901
    13.25    55.75    1804     0     3     2     2      20   213     0   6  0.7884  4.9539  2.4770  0.0242    0.3885  0.0560  4.8674  0.0140  0.0155  0.0164  0.0450
    13.25    55.75    1804     0     3     2     2      20   214     1   6  0.0213  3.6901  1.8451  0.0156    0.1923  0.5870  2.4448  0.0353  0.0404  0.0432  0.1290
    13.25    55.75    1804     0     3     2     2      20   215     4   6  0.0158  6.3870  3.1935  0.0353    1.1877  0.5150  4.5163  0.6803  0.8400  1.1010  0.8587
    13.25    55.75    1804     0     3     2     2      20   216     5   6  0.0918  6.3518  3.1759  0.0350    1.1721  0.0100  3.9752  0.0094  0.0109  0.0118  0.0159
    13.25    55.75    1804     0     3     2     2      20   217     0   1  0.2716  3.3476  1.6738  0.0135    0.1524  0.0550  4.1114  0.0016  0.0018  0.0019  0.0117
    13.25    55.75    1804     0     3     2     2      20   218     1   1  0.2793  3.4220  1.7110  0.0139    0.1606  0.7200  4.2658  0.0607  0.0684  0.0751  0.1816
    13.25    55.75    1804     0     3     2     2      20   219     4   1  0.2209  3.4272  1.7136  0.0139    0.2686  0.5160  2.0047  0.0066  0.0122  0.0123  0.0678
    13.25    55.75    1804     0     3     2     2      20   220     5   1  0.3745  3.6832  1.8416  0.0155    0.3190  0.0250  3.2571  0.0072  0.0087  0.0144  0.0056
